,target,probes_file,probe_selection,probe_set_number,threshold,alpha,Accuracy,Precision,Recall,F1,distance_function,gt_instances_in_region,filename
1178,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.0_30.0_0_root_servers_G.json
1179,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.0_30.0_0_root_servers_G.json
1180,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.0_30.0_0_root_servers_G.json
1181,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.0_30.0_0_root_servers_G.json
1182,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.0,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.0_30.0_0_root_servers_G.json
1183,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.0_30.0_0_root_servers_G.json
1184,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.0_30.0_0_root_servers_G.json
1185,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.0_30.0_0_root_servers_G.json
1186,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.0_30.0_0_root_servers_G.json
1187,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.0_30.0_0_root_servers_G.json
1188,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.0_30.0_0_root_servers_G.json
1189,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.0,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.0_30.0_0_root_servers_G.json
1190,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.1_30.0_0_root_servers_G.json
1191,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.1_30.0_0_root_servers_G.json
1192,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.1_30.0_0_root_servers_G.json
1193,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.1_30.0_0_root_servers_G.json
1194,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.1_30.0_0_root_servers_G.json
1195,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.1_30.0_0_root_servers_G.json
1196,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.1,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.1_30.0_0_root_servers_G.json
1197,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.1_30.0_0_root_servers_G.json
1198,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.1_30.0_0_root_servers_G.json
1199,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.1_30.0_0_root_servers_G.json
1200,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.1_30.0_0_root_servers_G.json
1201,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.1_30.0_0_root_servers_G.json
1202,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.1_30.0_0_root_servers_G.json
1203,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.1,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.1_30.0_0_root_servers_G.json
1204,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.2_30.0_0_root_servers_G.json
1205,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.2_30.0_0_root_servers_G.json
1206,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.2_30.0_0_root_servers_G.json
1207,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.2_30.0_0_root_servers_G.json
1208,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.2_30.0_0_root_servers_G.json
1209,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.2_30.0_0_root_servers_G.json
1210,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.2,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.2_30.0_0_root_servers_G.json
1211,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.2_30.0_0_root_servers_G.json
1212,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.2_30.0_0_root_servers_G.json
1213,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.2_30.0_0_root_servers_G.json
1214,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.2_30.0_0_root_servers_G.json
1215,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.2_30.0_0_root_servers_G.json
1216,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.2_30.0_0_root_servers_G.json
1217,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.2,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.2_30.0_0_root_servers_G.json
1218,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.3_30.0_0_root_servers_G.json
1219,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.3_30.0_0_root_servers_G.json
1220,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.3_30.0_0_root_servers_G.json
1221,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.3_30.0_0_root_servers_G.json
1222,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.3_30.0_0_root_servers_G.json
1223,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.3_30.0_0_root_servers_G.json
1224,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.3,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.3_30.0_0_root_servers_G.json
1225,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.3_30.0_0_root_servers_G.json
1226,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.3_30.0_0_root_servers_G.json
1227,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.3_30.0_0_root_servers_G.json
1228,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.3_30.0_0_root_servers_G.json
1229,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.3_30.0_0_root_servers_G.json
1230,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.3_30.0_0_root_servers_G.json
1231,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.3,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.3_30.0_0_root_servers_G.json
1232,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.4_30.0_0_root_servers_G.json
1233,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.4_30.0_0_root_servers_G.json
1234,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.4_30.0_0_root_servers_G.json
1235,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.4_30.0_0_root_servers_G.json
1236,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.4_30.0_0_root_servers_G.json
1237,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.4_30.0_0_root_servers_G.json
1238,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.4,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.4_30.0_0_root_servers_G.json
1239,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.4_30.0_0_root_servers_G.json
1240,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.4_30.0_0_root_servers_G.json
1241,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.4_30.0_0_root_servers_G.json
1242,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.4_30.0_0_root_servers_G.json
1243,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.4_30.0_0_root_servers_G.json
1244,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.4_30.0_0_root_servers_G.json
1245,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.4,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.4_30.0_0_root_servers_G.json
1246,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.5_30.0_0_root_servers_G.json
1247,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.5_30.0_0_root_servers_G.json
1248,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.5_30.0_0_root_servers_G.json
1249,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.5_30.0_0_root_servers_G.json
1250,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.5_30.0_0_root_servers_G.json
1251,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.5_30.0_0_root_servers_G.json
1252,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.5,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.5_30.0_0_root_servers_G.json
1253,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.5_30.0_0_root_servers_G.json
1254,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.5_30.0_0_root_servers_G.json
1255,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.5_30.0_0_root_servers_G.json
1256,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.5_30.0_0_root_servers_G.json
1257,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.5_30.0_0_root_servers_G.json
1258,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.5_30.0_0_root_servers_G.json
1259,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.5,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.5_30.0_0_root_servers_G.json
1260,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.6_30.0_0_root_servers_G.json
1261,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.6_30.0_0_root_servers_G.json
1262,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.6_30.0_0_root_servers_G.json
1263,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.6_30.0_0_root_servers_G.json
1264,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.6_30.0_0_root_servers_G.json
1265,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.6_30.0_0_root_servers_G.json
1266,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.6,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.6_30.0_0_root_servers_G.json
1267,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.6_30.0_0_root_servers_G.json
1268,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.6_30.0_0_root_servers_G.json
1269,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.6_30.0_0_root_servers_G.json
1270,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.6_30.0_0_root_servers_G.json
1271,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.6_30.0_0_root_servers_G.json
1272,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.6_30.0_0_root_servers_G.json
1273,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.6,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.6_30.0_0_root_servers_G.json
1274,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.7_30.0_0_root_servers_G.json
1275,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.7_30.0_0_root_servers_G.json
1276,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.7_30.0_0_root_servers_G.json
1277,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.7_30.0_0_root_servers_G.json
1278,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.7_30.0_0_root_servers_G.json
1279,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.7_30.0_0_root_servers_G.json
1280,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.7,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.7_30.0_0_root_servers_G.json
1281,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.7_30.0_0_root_servers_G.json
1282,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.7_30.0_0_root_servers_G.json
1283,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.7_30.0_0_root_servers_G.json
1284,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.7_30.0_0_root_servers_G.json
1285,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.7_30.0_0_root_servers_G.json
1286,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.7_30.0_0_root_servers_G.json
1287,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.7,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.7_30.0_0_root_servers_G.json
1288,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.8_30.0_0_root_servers_G.json
1289,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.8_30.0_0_root_servers_G.json
1290,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.8_30.0_0_root_servers_G.json
1291,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.8_30.0_0_root_servers_G.json
1292,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.8_30.0_0_root_servers_G.json
1293,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.8_30.0_0_root_servers_G.json
1294,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.8,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.8_30.0_0_root_servers_G.json
1295,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.8_30.0_0_root_servers_G.json
1296,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.8_30.0_0_root_servers_G.json
1297,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.8_30.0_0_root_servers_G.json
1298,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.8_30.0_0_root_servers_G.json
1299,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.8_30.0_0_root_servers_G.json
1300,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.8_30.0_0_root_servers_G.json
1301,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.8,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_500_52071452_0.8_30.0_0_root_servers_G.json
1302,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1.5_52651064_0.9_30.0_0_root_servers_G.json
1303,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_1_52650531_0.9_30.0_0_root_servers_G.json
1304,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central-section_2_52651336_0.9_30.0_0_root_servers_G.json
1305,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_100_52071422_0.9_30.0_0_root_servers_G.json
1306,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_1000_52071496_0.9_30.0_0_root_servers_G.json
1307,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_300_52071433_0.9_30.0_0_root_servers_G.json
1308,192.112.36.4,North-Central_500.json,area,500.0,30.0,0.9,0.0,0.0,0.0,0.0,verloc_aprox,2,192.112.36.4_North-Central_500_52071452_0.9_30.0_0_root_servers_G.json
1309,192.112.36.4,North-Central-section_1.5.json,mesh,1.5,30.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1.5_52651064_0.9_30.0_0_root_servers_G.json
1310,192.112.36.4,North-Central-section_1.json,mesh,1.0,30.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_1_52650531_0.9_30.0_0_root_servers_G.json
1311,192.112.36.4,North-Central-section_2.json,mesh,2.0,30.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central-section_2_52651336_0.9_30.0_0_root_servers_G.json
1312,192.112.36.4,North-Central_100.json,area,100.0,30.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_100_52071422_0.9_30.0_0_root_servers_G.json
1313,192.112.36.4,North-Central_1000.json,area,1000.0,30.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_1000_52071496_0.9_30.0_0_root_servers_G.json
1314,192.112.36.4,North-Central_300.json,area,300.0,30.0,0.9,0.0,0.0,0.0,0.0,constant_1.52,2,192.112.36.4_North-Central_300_52071433_0.9_30.0_0_root_servers_G.json
