,target,probes_file,probe_selection,probe_set_number,threshold,alpha,Accuracy,Precision,Recall,F1,distance_function,gt_instances_in_region,filename
7843,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.0,0.0847457627118644,0.3846153846153846,0.0980392156862745,0.15625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.0_30.0_0_cloudfare_servers_europe.json
7844,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.1,0.0666666666666666,0.3076923076923077,0.0784313725490196,0.125,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.1_30.0_0_cloudfare_servers_europe.json
7845,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.2,0.0666666666666666,0.3076923076923077,0.0784313725490196,0.125,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.2_30.0_0_cloudfare_servers_europe.json
7846,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.3,0.1666666666666666,0.6923076923076923,0.18,0.2857142857142857,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.3_30.0_0_cloudfare_servers_europe.json
7847,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.4,0.2115384615384615,0.8461538461538461,0.22,0.3492063492063492,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.4_30.0_0_cloudfare_servers_europe.json
7848,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.5,0.2549019607843137,1.0,0.2549019607843137,0.40625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.5_30.0_0_cloudfare_servers_europe.json
7849,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.6,0.2549019607843137,1.0,0.2549019607843137,0.40625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.6_30.0_0_cloudfare_servers_europe.json
7850,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.7,0.2549019607843137,1.0,0.2549019607843137,0.40625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.7_30.0_0_cloudfare_servers_europe.json
7851,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.8,0.2549019607843137,1.0,0.2549019607843137,0.40625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.8_30.0_0_cloudfare_servers_europe.json
7852,104.16.123.96,North-Central_100.json,area,100.0,30.0,0.9,0.2549019607843137,1.0,0.2549019607843137,0.40625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_0.9_30.0_0_cloudfare_servers_europe.json
7853,104.16.123.96,North-Central_100.json,area,100.0,30.0,1.0,0.2549019607843137,1.0,0.2549019607843137,0.40625,constant_1.52,55,104.16.123.96_North-Central_100_52452353_1.0_30.0_0_cloudfare_servers_europe.json
7854,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.0,0.2205882352941176,0.4545454545454545,0.3,0.3614457831325301,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_-1.0_0_cloudfare_servers_europe.json
7855,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.1,0.2424242424242424,0.5,0.32,0.3902439024390243,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_-1.0_0_cloudfare_servers_europe.json
7856,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.2,0.2615384615384615,0.53125,0.34,0.4146341463414634,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_-1.0_0_cloudfare_servers_europe.json
7857,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.3,0.3387096774193548,0.6363636363636364,0.42,0.5060240963855421,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_-1.0_0_cloudfare_servers_europe.json
7858,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.4,0.3666666666666666,0.6875,0.44,0.5365853658536586,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_-1.0_0_cloudfare_servers_europe.json
7859,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.5,0.5272727272727272,0.8787878787878788,0.5686274509803921,0.6904761904761905,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_-1.0_0_cloudfare_servers_europe.json
7860,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.6,0.5849056603773585,0.9393939393939394,0.6078431372549019,0.738095238095238,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_-1.0_0_cloudfare_servers_europe.json
7861,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.7,0.6153846153846154,0.9696969696969696,0.6274509803921569,0.761904761904762,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_-1.0_0_cloudfare_servers_europe.json
7862,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.8,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_-1.0_0_cloudfare_servers_europe.json
7863,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,0.9,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_-1.0_0_cloudfare_servers_europe.json
7864,104.16.123.96,North-Central_1000.json,area,1000.0,-1.0,1.0,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_-1.0_0_cloudfare_servers_europe.json
7865,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.0,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_0.5_0_cloudfare_servers_europe.json
7866,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.1,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_0.5_0_cloudfare_servers_europe.json
7867,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.2,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_0.5_0_cloudfare_servers_europe.json
7868,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.3,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_0.5_0_cloudfare_servers_europe.json
7869,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.4,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_0.5_0_cloudfare_servers_europe.json
7870,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.5,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_0.5_0_cloudfare_servers_europe.json
7871,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.6,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_0.5_0_cloudfare_servers_europe.json
7872,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.7,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_0.5_0_cloudfare_servers_europe.json
7873,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.8,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_0.5_0_cloudfare_servers_europe.json
7874,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,0.9,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_0.5_0_cloudfare_servers_europe.json
7875,104.16.123.96,North-Central_1000.json,area,1000.0,0.5,1.0,0.0588235294117647,1.0,0.0588235294117647,0.1111111111111111,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_0.5_0_cloudfare_servers_europe.json
7876,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.0,0.2264150943396226,0.8571428571428571,0.2352941176470588,0.3692307692307692,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_1.0_0_cloudfare_servers_europe.json
7877,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.1,0.2264150943396226,0.8571428571428571,0.2352941176470588,0.3692307692307692,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_1.0_0_cloudfare_servers_europe.json
7878,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.2,0.25,0.9285714285714286,0.2549019607843137,0.3999999999999999,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_1.0_0_cloudfare_servers_europe.json
7879,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.3,0.25,0.9285714285714286,0.2549019607843137,0.3999999999999999,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_1.0_0_cloudfare_servers_europe.json
7880,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.4,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_1.0_0_cloudfare_servers_europe.json
7881,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.5,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_1.0_0_cloudfare_servers_europe.json
7882,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.6,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_1.0_0_cloudfare_servers_europe.json
7883,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.7,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_1.0_0_cloudfare_servers_europe.json
7884,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.8,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_1.0_0_cloudfare_servers_europe.json
7885,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,0.9,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_1.0_0_cloudfare_servers_europe.json
7886,104.16.123.96,North-Central_1000.json,area,1000.0,1.0,1.0,0.2745098039215686,1.0,0.2745098039215686,0.4307692307692308,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_1.0_0_cloudfare_servers_europe.json
7887,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.0,0.2205882352941176,0.4545454545454545,0.3,0.3614457831325301,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_5.0_0_cloudfare_servers_europe.json
7888,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.1,0.2424242424242424,0.5,0.32,0.3902439024390243,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_5.0_0_cloudfare_servers_europe.json
7889,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.2,0.2615384615384615,0.53125,0.34,0.4146341463414634,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_5.0_0_cloudfare_servers_europe.json
7890,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.3,0.3387096774193548,0.6363636363636364,0.42,0.5060240963855421,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_5.0_0_cloudfare_servers_europe.json
7891,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.4,0.3666666666666666,0.6875,0.44,0.5365853658536586,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_5.0_0_cloudfare_servers_europe.json
7892,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.5,0.5272727272727272,0.8787878787878788,0.5686274509803921,0.6904761904761905,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_5.0_0_cloudfare_servers_europe.json
7893,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.6,0.5849056603773585,0.9393939393939394,0.6078431372549019,0.738095238095238,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_5.0_0_cloudfare_servers_europe.json
7894,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.7,0.6153846153846154,0.9696969696969696,0.6274509803921569,0.761904761904762,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_5.0_0_cloudfare_servers_europe.json
7895,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.8,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_5.0_0_cloudfare_servers_europe.json
7896,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,0.9,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_5.0_0_cloudfare_servers_europe.json
7897,104.16.123.96,North-Central_1000.json,area,1000.0,5.0,1.0,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_5.0_0_cloudfare_servers_europe.json
7898,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.0,0.2205882352941176,0.4545454545454545,0.3,0.3614457831325301,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_10.0_0_cloudfare_servers_europe.json
7899,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.1,0.2424242424242424,0.5,0.32,0.3902439024390243,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_10.0_0_cloudfare_servers_europe.json
7900,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.2,0.2615384615384615,0.53125,0.34,0.4146341463414634,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_10.0_0_cloudfare_servers_europe.json
7901,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.3,0.3387096774193548,0.6363636363636364,0.42,0.5060240963855421,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_10.0_0_cloudfare_servers_europe.json
7902,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.4,0.3666666666666666,0.6875,0.44,0.5365853658536586,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_10.0_0_cloudfare_servers_europe.json
7903,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.5,0.5272727272727272,0.8787878787878788,0.5686274509803921,0.6904761904761905,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_10.0_0_cloudfare_servers_europe.json
7904,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.6,0.5849056603773585,0.9393939393939394,0.6078431372549019,0.738095238095238,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_10.0_0_cloudfare_servers_europe.json
7905,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.7,0.6153846153846154,0.9696969696969696,0.6274509803921569,0.761904761904762,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_10.0_0_cloudfare_servers_europe.json
7906,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.8,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_10.0_0_cloudfare_servers_europe.json
7907,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,0.9,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_10.0_0_cloudfare_servers_europe.json
7908,104.16.123.96,North-Central_1000.json,area,1000.0,10.0,1.0,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_10.0_0_cloudfare_servers_europe.json
7909,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.0,0.2205882352941176,0.4545454545454545,0.3,0.3614457831325301,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_20.0_0_cloudfare_servers_europe.json
7910,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.1,0.2424242424242424,0.5,0.32,0.3902439024390243,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_20.0_0_cloudfare_servers_europe.json
7911,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.2,0.2615384615384615,0.53125,0.34,0.4146341463414634,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_20.0_0_cloudfare_servers_europe.json
7912,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.3,0.3387096774193548,0.6363636363636364,0.42,0.5060240963855421,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_20.0_0_cloudfare_servers_europe.json
7913,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.4,0.3666666666666666,0.6875,0.44,0.5365853658536586,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_20.0_0_cloudfare_servers_europe.json
7914,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.5,0.5272727272727272,0.8787878787878788,0.5686274509803921,0.6904761904761905,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_20.0_0_cloudfare_servers_europe.json
7915,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.6,0.5849056603773585,0.9393939393939394,0.6078431372549019,0.738095238095238,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_20.0_0_cloudfare_servers_europe.json
7916,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.7,0.6153846153846154,0.9696969696969696,0.6274509803921569,0.761904761904762,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_20.0_0_cloudfare_servers_europe.json
7917,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.8,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_20.0_0_cloudfare_servers_europe.json
7918,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,0.9,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_20.0_0_cloudfare_servers_europe.json
7919,104.16.123.96,North-Central_1000.json,area,1000.0,20.0,1.0,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_20.0_0_cloudfare_servers_europe.json
7920,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.0,0.2205882352941176,0.4545454545454545,0.3,0.3614457831325301,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.0_30.0_0_cloudfare_servers_europe.json
7921,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.1,0.2424242424242424,0.5,0.32,0.3902439024390243,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.1_30.0_0_cloudfare_servers_europe.json
7922,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.2,0.2615384615384615,0.53125,0.34,0.4146341463414634,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.2_30.0_0_cloudfare_servers_europe.json
7923,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.3,0.3387096774193548,0.6363636363636364,0.42,0.5060240963855421,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.3_30.0_0_cloudfare_servers_europe.json
7924,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.4,0.3666666666666666,0.6875,0.44,0.5365853658536586,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.4_30.0_0_cloudfare_servers_europe.json
7925,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.5,0.5272727272727272,0.8787878787878788,0.5686274509803921,0.6904761904761905,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.5_30.0_0_cloudfare_servers_europe.json
7926,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.6,0.5849056603773585,0.9393939393939394,0.6078431372549019,0.738095238095238,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.6_30.0_0_cloudfare_servers_europe.json
7927,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.7,0.6153846153846154,0.9696969696969696,0.6274509803921569,0.761904761904762,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.7_30.0_0_cloudfare_servers_europe.json
7928,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.8,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.8_30.0_0_cloudfare_servers_europe.json
7929,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,0.9,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_0.9_30.0_0_cloudfare_servers_europe.json
7930,104.16.123.96,North-Central_1000.json,area,1000.0,30.0,1.0,0.6346153846153846,0.9705882352941176,0.6470588235294118,0.7764705882352942,constant_1.52,55,104.16.123.96_North-Central_1000_52452489_1.0_30.0_0_cloudfare_servers_europe.json
7931,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.0,0.1333333333333333,0.4705882352941176,0.1568627450980392,0.2352941176470588,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.0_-1.0_0_cloudfare_servers_europe.json
7932,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.1,0.1694915254237288,0.5555555555555556,0.196078431372549,0.2898550724637681,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.1_-1.0_0_cloudfare_servers_europe.json
7933,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.2,0.1694915254237288,0.5555555555555556,0.196078431372549,0.2898550724637681,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.2_-1.0_0_cloudfare_servers_europe.json
7934,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.3,0.2321428571428571,0.7222222222222222,0.2549019607843137,0.3768115942028985,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.3_-1.0_0_cloudfare_servers_europe.json
7935,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.4,0.2321428571428571,0.7222222222222222,0.2549019607843137,0.3768115942028985,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.4_-1.0_0_cloudfare_servers_europe.json
7936,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.5,0.2592592592592592,0.8235294117647058,0.2745098039215686,0.4117647058823529,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.5_-1.0_0_cloudfare_servers_europe.json
7937,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.6,0.3725490196078431,1.0,0.3725490196078431,0.5428571428571428,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.6_-1.0_0_cloudfare_servers_europe.json
7938,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.7,0.3725490196078431,1.0,0.3725490196078431,0.5428571428571428,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.7_-1.0_0_cloudfare_servers_europe.json
7939,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.8,0.3725490196078431,1.0,0.3725490196078431,0.5428571428571428,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.8_-1.0_0_cloudfare_servers_europe.json
7940,104.16.123.96,North-Central_300.json,area,300.0,-1.0,0.9,0.3725490196078431,1.0,0.3725490196078431,0.5428571428571428,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.9_-1.0_0_cloudfare_servers_europe.json
7941,104.16.123.96,North-Central_300.json,area,300.0,-1.0,1.0,0.3725490196078431,1.0,0.3725490196078431,0.5428571428571428,constant_1.52,55,104.16.123.96_North-Central_300_52452380_1.0_-1.0_0_cloudfare_servers_europe.json
7942,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.0,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.0_0.5_0_cloudfare_servers_europe.json
7943,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.1,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.1_0.5_0_cloudfare_servers_europe.json
7944,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.2,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.2_0.5_0_cloudfare_servers_europe.json
7945,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.3,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.3_0.5_0_cloudfare_servers_europe.json
7946,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.4,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.4_0.5_0_cloudfare_servers_europe.json
7947,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.5,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.5_0.5_0_cloudfare_servers_europe.json
7948,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.6,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.6_0.5_0_cloudfare_servers_europe.json
7949,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.7,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.7_0.5_0_cloudfare_servers_europe.json
7950,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.8,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.8_0.5_0_cloudfare_servers_europe.json
7951,104.16.123.96,North-Central_300.json,area,300.0,0.5,0.9,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.9_0.5_0_cloudfare_servers_europe.json
7952,104.16.123.96,North-Central_300.json,area,300.0,0.5,1.0,0.0,0.0,0.0,0.0,constant_1.52,55,104.16.123.96_North-Central_300_52452380_1.0_0.5_0_cloudfare_servers_europe.json
7953,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.0,0.0576923076923076,0.75,0.0588235294117647,0.109090909090909,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.0_1.0_0_cloudfare_servers_europe.json
7954,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.1,0.0576923076923076,0.75,0.0588235294117647,0.109090909090909,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.1_1.0_0_cloudfare_servers_europe.json
7955,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.2,0.0576923076923076,0.75,0.0588235294117647,0.109090909090909,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.2_1.0_0_cloudfare_servers_europe.json
7956,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.3,0.0576923076923076,0.75,0.0588235294117647,0.109090909090909,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.3_1.0_0_cloudfare_servers_europe.json
7957,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.4,0.0576923076923076,0.75,0.0588235294117647,0.109090909090909,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.4_1.0_0_cloudfare_servers_europe.json
7958,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.5,0.0784313725490196,1.0,0.0784313725490196,0.1454545454545454,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.5_1.0_0_cloudfare_servers_europe.json
7959,104.16.123.96,North-Central_300.json,area,300.0,1.0,0.6,0.0784313725490196,1.0,0.0784313725490196,0.1454545454545454,constant_1.52,55,104.16.123.96_North-Central_300_52452380_0.6_1.0_0_cloudfare_servers_europe.json
